start_date	end_date	url	count
2026-06-20	2026-06-26	https://m.place.naver.com/place/1213434421	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1116137937	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1184012276	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/35168539	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/37796967	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1733158551	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/630481234	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/37108976	5
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/31996147	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1363056964	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1472875833	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1087530108	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1844859152	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/32259800	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/694665619	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1303446863	5
2026-06-20	2026-06-26	https://m.place.naver.com/nailshop/1149186914	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1408925103	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1367915810	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1202626507	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/19520007	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/37467826	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1269268398	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/36925168	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/37623879	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/37000773	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1294059635	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1579678159	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/30805681	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/12889176	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/2088196430	10
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/19972388	15
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1874122976	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1460868115	15
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/36655008	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/37676532	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/2079318184	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1544461205	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1898695315	5
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/2010746176	15
2026-06-20	2026-06-26	https://m.place.naver.com/place/1240538460	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1840360154	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1033984376	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/2051645954	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1490153886	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/2037851865	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/2053983870	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1282104287	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1858522357	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/2088866045	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1638382256	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1827527850	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/36803187	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1225099667	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/147481451	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/770622082	5
2026-06-20	2026-06-26	https://m.place.naver.com/nailshop/1497974008	5
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/12807073	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1675279192	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1816876645	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/2020902408	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1443251899	5
2026-06-20	2026-06-26	https://m.place.naver.com/nailshop/1985862694	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/34786832	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1320982581	5
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1049763683	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1505764173	5
2026-06-20	2026-06-26	https://m.place.naver.com/nailshop/1771917030	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/21607832	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1968388085	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1013712011	10
2026-06-20	2026-06-26	https://m.place.naver.com/restaurant/1754874578	15
2026-06-20	2026-06-26	https://m.place.naver.com/place/1976193904	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1174533091	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1612866549	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1378472968	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1591259477	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1732851125	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/881640423	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1570941945	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1044528966	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1355128670	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/2098597880	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/2055695343	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1464134003	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1281492431	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1058795572	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/16198409	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1501110312	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/13237271	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/998207564	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1152521514	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1203614334	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/99807867	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1974615539	10
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1614846742	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/34191329	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1180748367	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1113096620	5
2026-06-20	2026-06-26	https://m.place.naver.com/nailshop/1893558568	5
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1989017331	10
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/2089298009	5
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1121766751	10
2026-06-20	2026-06-26	https://m.place.naver.com/restaurant/1696021258	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/13231843	5
2026-06-20	2026-06-26	https://m.place.naver.com/restaurant/13532995	35
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1245110380	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/2033501340	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1832720969	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1960575481	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/36624377	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1985390755	5
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1623960121	15
2026-06-20	2026-06-26	https://m.place.naver.com/place/1852405635	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1066460566	5
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/20753472	10
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1026223893	10
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1260966363	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/12054714	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1353750100	10
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1596394474	10
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/20383873	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1025593012	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/11831573	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1201165538	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1078660953	10
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1819553034	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1045687139	10
2026-06-20	2026-06-26	https://m.place.naver.com/hospital/1018006415	10
2026-06-20	2026-06-26	https://m.place.naver.com/place/1135479978	5
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1558371874	10
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1062566703/home	15
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1276940560	25
2026-06-20	2026-06-26	https://m.place.naver.com/hairshop/1935789810	15
2026-06-20	2026-06-26	https://m.place.naver.com/place/1135699096	5
2026-06-20	2026-06-26	https://m.place.naver.com/place/1641086210	5
2026-06-19	2026-06-25	https://m.place.naver.com/hairshop/1105320727	20
